public_id,split,runtime_sec,volume_load_sec,roi_sec,inference_sec,volume_shape,roi_shape
mela_0133,train,2.27714467048645,2.2205610275268555,0.044936180114746094,0.011647462844848633,"(512, 512, 522)","(512, 512, 10)"
mela_0134,train,1.7034151554107666,1.6716842651367188,0.03173089027404785,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0135,train,1.7724523544311523,1.740931510925293,0.01575613021850586,0.015764713287353516,"(512, 512, 448)","(512, 512, 10)"
mela_0136,train,1.5403552055358887,1.5293326377868652,0.011022567749023438,0.0,"(512, 512, 410)","(512, 512, 10)"
mela_0137,train,1.8431284427642822,1.8113770484924316,0.031751394271850586,0.0,"(512, 512, 485)","(512, 512, 10)"
mela_0138,train,1.9061806201934814,1.8742542266845703,0.03192639350891113,0.0,"(512, 512, 483)","(512, 512, 10)"
mela_0139,train,1.8398826122283936,1.7950193881988525,0.04335379600524902,0.0015094280242919922,"(512, 512, 487)","(512, 512, 10)"
mela_0140,train,2.0223710536956787,1.982494592666626,0.0378725528717041,0.002003908157348633,"(512, 512, 518)","(512, 512, 10)"
mela_0141,train,1.5824851989746094,1.5347669124603271,0.04771828651428223,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0142,train,2.0886974334716797,2.0565600395202637,0.032137393951416016,0.0,"(512, 512, 542)","(512, 512, 10)"
mela_0143,train,1.911548137664795,1.8643155097961426,0.047232627868652344,0.0,"(512, 512, 486)","(512, 512, 10)"
mela_0144,train,1.7471275329589844,1.715836524963379,0.03129100799560547,0.0,"(512, 512, 445)","(512, 512, 10)"
mela_0145,train,1.8118252754211426,1.7839689254760742,0.02585005760192871,0.0020062923431396484,"(512, 512, 451)","(512, 512, 10)"
mela_0146,train,2.0736050605773926,2.0423965454101562,0.031208515167236328,0.0,"(512, 512, 455)","(512, 512, 10)"
mela_0147,train,2.530470371246338,2.48152494430542,0.04894542694091797,0.0,"(512, 512, 559)","(512, 512, 10)"
mela_0148,train,2.100144386291504,2.048402786254883,0.04973483085632324,0.0020067691802978516,"(512, 512, 461)","(512, 512, 10)"
mela_0149,train,2.1990201473236084,2.1693227291107178,0.029697418212890625,0.0,"(512, 512, 501)","(512, 512, 10)"
mela_0150,train,1.6991729736328125,1.655440330505371,0.041728973388671875,0.0020036697387695312,"(512, 512, 452)","(512, 512, 10)"
mela_0151,train,1.5932912826538086,1.5615670680999756,0.03172421455383301,0.0,"(512, 512, 429)","(512, 512, 10)"
